DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
04/23/2025,01:00,JUNORTH_RN, 39.32,N
04/23/2025,01:00,JUNO_ALL, -5.79,N
04/23/2025,01:00,KARAKAW1_1, 32.48,N
04/23/2025,01:00,KARAKAW2_1, 32.48,N
04/23/2025,01:00,KEECHI_U1, 29.46,N
04/23/2025,01:00,KELAMSL_U1, 30.57,N
04/23/2025,01:00,KEO_KEO_SM1, 66.06,N
04/23/2025,01:00,KINGE_ALL, 65.72,N
04/23/2025,01:00,KINGW_ALL, 66.08,N
04/23/2025,01:00,KMCHI_CC1, 29.38,N
04/23/2025,01:00,KMCHI_CC2, 29.38,N
04/23/2025,01:00,LACASAWD_RN, 31.91,N
04/23/2025,01:00,LACY_CRK_ALL, 43.13,N
04/23/2025,01:00,LAMESASLR_G, 158.38,N
04/23/2025,01:00,LAPETUS_U1, 81.4,N
04/23/2025,01:00,LARDVFTN_G4, 13.43,N
04/23/2025,01:00,LARDVFTN_G5, 13.43,N
04/23/2025,01:00,LASSO_GEN, 66.78,N
04/23/2025,01:00,LAUR_BESS_RN, 22.63,N
04/23/2025,01:00,LBRA_BES1, 36.73,N
04/23/2025,01:00,LEG_LEG_G1, 31.77,N
04/23/2025,01:00,LEG_LEG_G2, 31.77,N
04/23/2025,01:00,LEONLCPCT1_2, 37.81,N
04/23/2025,01:00,LEONLCPCT3_4, 37.81,N
04/23/2025,01:00,LFSTH_RN, 30.64,N
04/23/2025,01:00,LGDRAW_S_ALL, -5.79,N
04/23/2025,01:00,LGD_LANGFORD, 45.21,N
04/23/2025,01:00,LGE_CC1, 31.34,N
04/23/2025,01:00,LGE_LGE_GT1, 31.34,N
04/23/2025,01:00,LGE_LGE_GT2, 31.34,N
04/23/2025,01:00,LGE_LGE_STG, 31.34,N
04/23/2025,01:00,LGW_UNIT_ALL, 34.98,N
04/23/2025,01:00,LHM_CVC_G4, 33.38,N
04/23/2025,01:00,LHM_PUN1, 33.38,N
04/23/2025,01:00,LHM_PUN2, 33.38,N
04/23/2025,01:00,LHORN_N_U1_2, 14.83,N
04/23/2025,01:00,LHSES_UNIT1, 29.82,N
04/23/2025,01:00,LHSES_UNIT2, 29.82,N
04/23/2025,01:00,LIGSW_RN, 29.85,N
04/23/2025,01:00,LIG_RN, 33.38,N
04/23/2025,01:00,LILY_RN, 30.13,N
04/23/2025,01:00,LMAJADAS_ALL, 23.26,N
04/23/2025,01:00,LMO_ESR_RN, 32.76,N
04/23/2025,01:00,LNCRK_ALL, 31.8,N
04/23/2025,01:00,LONESTAR_RN, 70.07,N
04/23/2025,01:00,LONEWOLF_ALL, 42.71,N
04/23/2025,01:00,LON_RN1, 34.06,N
04/23/2025,01:00,LOSTPI_CC1, 35.3,N
04/23/2025,01:00,LOS_LOSTPGT1, 35.3,N
04/23/2025,01:00,LOS_LOSTPGT2, 35.3,N
04/23/2025,01:00,LOS_LOSTPST1, 35.3,N
04/23/2025,01:00,LOWR_ESS_RN, 19.74,N
04/23/2025,01:00,LPCCS_CC1, 29.44,N
04/23/2025,01:00,LPCCS_CC2, 29.44,N
04/23/2025,01:00,LPCCS_CT11, 29.44,N
04/23/2025,01:00,LPCCS_CT12, 29.44,N
04/23/2025,01:00,LPCCS_CT21, 29.44,N
04/23/2025,01:00,LPCCS_CT22, 29.44,N
04/23/2025,01:00,LPCCS_UNIT1, 29.44,N
04/23/2025,01:00,LPCCS_UNIT2, 29.44,N
04/23/2025,01:00,LV1A_LV1B, 23.19,N
04/23/2025,01:00,LV3_RN, 4.82,N
04/23/2025,01:00,LV3_UNIT1, 4.49,N
04/23/2025,01:00,LV4_UNIT_1, 4.49,N
04/23/2025,01:00,LV5_UNIT1, 20.14,N
04/23/2025,01:00,LZ_AEN, 35.67,N
04/23/2025,01:00,LZ_CPS, 37.54,N
04/23/2025,01:00,LZ_HOUSTON, 33.6,N
04/23/2025,01:00,LZ_LCRA, 36.41,N
04/23/2025,01:00,LZ_NORTH, 30.27,N
04/23/2025,01:00,LZ_RAYBN, 29.72,N
04/23/2025,01:00,LZ_SOUTH, 32.11,N
04/23/2025,01:00,LZ_WEST, 67.02,N
04/23/2025,01:00,L_FRE_ESR_RN, 22.39,N
04/23/2025,01:00,MADERO_RN, 20.07,N
04/23/2025,01:00,MAG_RN, 34.09,N
04/23/2025,01:00,MAINLAND_RN, 33.63,N
04/23/2025,01:00,MAND_SLR_RN, 33.43,N
04/23/2025,01:00,MARBFA, 37.44,N
04/23/2025,01:00,MARIAH_ALL, 13.14,N
04/23/2025,01:00,MAR_MARSFOG1, 35.73,N
04/23/2025,01:00,MAR_MARSFOG2, 35.73,N
04/23/2025,01:00,MAR_MARSFOG3, 35.73,N
04/23/2025,01:00,MASSENGL_CC1, -3.33,N
04/23/2025,01:00,MASSENGL_G6, 3.58,N
04/23/2025,01:00,MASSENGL_G7, 3.58,N
04/23/2025,01:00,MASSENGL_G8, -9.89,N
04/23/2025,01:00,MAVCRK_W_ALL, 38.75,N
04/23/2025,01:00,MCDLD_FCSBW1, 73.78,N
04/23/2025,01:00,MCLNSLR_RN, 49.23,N
04/23/2025,01:00,MCSES_UNIT6, 29.95,N
04/23/2025,01:00,MCSES_UNIT7, 29.95,N
04/23/2025,01:00,MCSES_UNIT8, 29.95,N
04/23/2025,01:00,MDANP_CT1_2, 30.26,N
04/23/2025,01:00,MDANP_CT3_4, 30.29,N
04/23/2025,01:00,MDANP_CT5_6, 30.26,N
04/23/2025,01:00,MEDILA_RN, 38.91,N
04/23/2025,01:00,MERCURY_ALL, 30.82,N
04/23/2025,01:00,MESQCRK_ALL, -5.79,N
04/23/2025,01:00,MESTENO_RN, 4.49,N
04/23/2025,01:00,MGSES_CT123, 48.02,N
04/23/2025,01:00,MGSES_CT456, 48.02,N
04/23/2025,01:00,MIAM1_G1_G2, 15.79,N
04/23/2025,01:00,MIDWY_RN, 72.16,N
04/23/2025,01:00,MILTON_RN, 36.65,N
04/23/2025,01:00,MIL_MILG1_2, 31.99,N
04/23/2025,01:00,MIL_MILG345, 31.99,N
04/23/2025,01:00,MIRAGE_G1, 33.49,N
04/23/2025,01:00,MIRASOLE_GEN, 5.29,N
04/23/2025,01:00,MISAE_GEN_RN, 18.02,N
04/23/2025,01:00,MLSES_UNIT1, 30.43,N
04/23/2025,01:00,MLSES_UNIT2, 30.43,N
04/23/2025,01:00,MLSES_UNIT3, 30.43,N
04/23/2025,01:00,MNWL_BESS_RN, 31.23,N
04/23/2025,01:00,MONT_WND_RN, 20.41,N
04/23/2025,01:00,MOORE_FL_RN, 20.03,N
04/23/2025,01:00,MOZART_WIND1, 41.1,N
04/23/2025,01:00,MRKM_SLR_RN, 32.6,N
04/23/2025,01:00,MROW_SLR_RN, 43.99,N
04/23/2025,01:00,MUENSTER_RN, 24.35,N
04/23/2025,01:00,MUSTNGCK_ALL, 34.3,N
04/23/2025,01:00,MU_RN, 34.06,N
04/23/2025,01:00,MV_VALV4_RN, 19.74,N
04/23/2025,01:00,MWEC_G1, 35.43,N
04/23/2025,01:00,MYRY_BES2_RN, 20.05,N
04/23/2025,01:00,MYRY_ESR_RN, 20.05,N
04/23/2025,01:00,MYR_ALL, 34.06,N
04/23/2025,01:00,NACPW_UNIT1, 30.56,N
04/23/2025,01:00,NBOHR_RN, 44.9,N
04/23/2025,01:00,NCARBIDEG8, 36.3,N
04/23/2025,01:00,NCARBIDE_1_7, 36.3,N
04/23/2025,01:00,NCARBID_PUN1, 36.3,N
04/23/2025,01:00,NCARBID_PUN2, 36.3,N
04/23/2025,01:00,NCO_RN, 34.03,N
04/23/2025,01:00,NEBULA_RN, 22.22,N
04/23/2025,01:00,NEDIN_CC1, 19.61,N
04/23/2025,01:00,NED_NEDIN_G1, 19.61,N
04/23/2025,01:00,NED_NEDIN_G2, 19.61,N
04/23/2025,01:00,NED_NEDIN_G3, 19.61,N
04/23/2025,01:00,NF_BRP_RN, 36.16,N
04/23/2025,01:00,NOBLESLR_ALL, 28.2,N
04/23/2025,01:00,NOVA1SLR_ALL, 16.78,N
04/23/2025,01:00,NOVA2S_UNIT1, 16.78,N
04/23/2025,01:00,NUECES_B_CC1, 30.63,N
04/23/2025,01:00,NUE_NUECESG7, 30.65,N
04/23/2025,01:00,NUE_NUECESG8, 30.61,N
04/23/2025,01:00,NUE_NUECESG9, 30.61,N
04/23/2025,01:00,NWF_NWF1, 74.53,N
04/23/2025,01:00,N_AL_BESS_RN, 19.77,N
04/23/2025,01:00,N_MRD_ESR_RN, 22.02,N
04/23/2025,01:00,OBERON_U1, 72.11,N
04/23/2025,01:00,ODESW_RN, 72.42,N
04/23/2025,01:00,OECCS_1, 72.01,N
04/23/2025,01:00,OECCS_2, 72.01,N
04/23/2025,01:00,OECCS_CC1, 72.01,N
04/23/2025,01:00,OECCS_CC2, 72.01,N
04/23/2025,01:00,OGSES_1, 32.79,N
04/23/2025,01:00,OGSES_2, 32.79,N
04/23/2025,01:00,OGS_SLR_RN, 38.31,N
04/23/2025,01:00,OLIN_OLING_1, 29.72,N
04/23/2025,01:00,OLIN_OLING_2, 29.72,N
04/23/2025,01:00,OLIN_OLING_3, 29.72,N
04/23/2025,01:00,OLIN_OLING_4, 29.72,N
04/23/2025,01:00,OLNEYTN_AGR1, 24.95,N
04/23/2025,01:00,OLNEYTN_RN, 24.95,N
04/23/2025,01:00,ORIANA_RN, 33.96,N
04/23/2025,01:00,OR_BESS_RN, 33.91,N
04/23/2025,01:00,OUTP_SLR_RN, -0.01,N
04/23/2025,01:00,OWF_OWF, 63.42,N
04/23/2025,01:00,OXY_OXY_CCG1, 30.58,N
04/23/2025,01:00,OXY_PUN1, 30.58,N
04/23/2025,01:00,OXY_PUN2, 30.58,N
04/23/2025,01:00,PAD1_ESS_RN, 37.43,N
04/23/2025,01:00,PALACIOS_RN, 36.25,N
04/23/2025,01:00,PALE_ESS_EN, 4.84,N
04/23/2025,01:00,PALMVIEW_RN, 20.03,N
04/23/2025,01:00,PALMWI_UNIT1, 22.94,N
04/23/2025,01:00,PANDA_S_CC1, 29.34,N
04/23/2025,01:00,PANDA_S_CT1, 29.34,N
04/23/2025,01:00,PANDA_S_CT2, 29.34,N
04/23/2025,01:00,PANDA_S_ST1, 29.34,N
04/23/2025,01:00,PANDA_T1_CC1, 33.78,N
04/23/2025,01:00,PANDA_T1_CT1, 33.78,N
04/23/2025,01:00,PANDA_T1_CT2, 33.78,N
04/23/2025,01:00,PANDA_T1_ST1, 33.78,N
04/23/2025,01:00,PANDA_T2_CC1, 33.78,N
04/23/2025,01:00,PANDA_T2_CT1, 33.78,N
04/23/2025,01:00,PANDA_T2_CT2, 33.78,N
04/23/2025,01:00,PANDA_T2_ST1, 33.78,N
04/23/2025,01:00,PAP1_PAP1, 31.09,N
04/23/2025,01:00,PAR_RN, 33.33,N
04/23/2025,01:00,PAULN_RN, 30.57,N
04/23/2025,01:00,PAVLOV_BT_RN, 34.3,N
04/23/2025,01:00,PAVO_ESS_ALL, 66.06,N
04/23/2025,01:00,PB2SES_CT1, 70.58,N
04/23/2025,01:00,PB2SES_CT2, 70.58,N
04/23/2025,01:00,PB2SES_CT3, 70.58,N
04/23/2025,01:00,PB2SES_CT4, 70.58,N
04/23/2025,01:00,PB2SES_CT5, 70.58,N
04/23/2025,01:00,PCT_RN, 34.35,N
04/23/2025,01:00,PC_NORTH_1, 51.75,N
04/23/2025,01:00,PC_SOUTH_ALL, 51.75,N
04/23/2025,01:00,PEARSALL_RN, 43.99,N
04/23/2025,01:00,PEARSA_1_24, 43.99,N
04/23/2025,01:00,PENA_ALL, 26.12,N
04/23/2025,01:00,PERE_SLR_RN, 32.25,N
04/23/2025,01:00,PEY_RN, 34.35,N
04/23/2025,01:00,PH1_UNIT1_2, 15.37,N
04/23/2025,01:00,PH2_U1_U2, 15.37,N
04/23/2025,01:00,PHILLWND_ALL, 31.96,N
04/23/2025,01:00,PHOEBE_ALL, 71.92,N
04/23/2025,01:00,PHOENIX_RN, 29.46,N
04/23/2025,01:00,PHO_ALL, 34.09,N
04/23/2025,01:00,PIONR_DJ_RN, 69.71,N
04/23/2025,01:00,PIRATE_RN, 32.19,N
04/23/2025,01:00,PISG_RN_ALL, 31.26,N
04/23/2025,01:00,PITSDD_UNIT1, 32,N
04/23/2025,01:00,PLATINUM_RN, 29.39,N
04/23/2025,01:00,PLN_ALL, 34.31,N
04/23/2025,01:00,PNPI_GT2_RN, 33.68,N
04/23/2025,01:00,PORTSL_UNIT1, 28.17,N
04/23/2025,01:00,POTEETS_RN, 40.02,N
04/23/2025,01:00,POTSVIL_RN, 34.18,N
04/23/2025,01:00,PRCRK_RN, 29.82,N
04/23/2025,01:00,PRID_RN, 36.08,N
04/23/2025,01:00,PROSPERO_ALL, 75.06,N
04/23/2025,01:00,PRO_RN, 33.66,N
04/23/2025,01:00,PRSPERO2_ALL, 75.06,N
04/23/2025,01:00,PR_PR_ALL, 33.41,N
04/23/2025,01:00,PSA_CC1, 33.39,N
04/23/2025,01:00,PSA_PSA_G1, 33.39,N
04/23/2025,01:00,PSA_PSA_G2, 33.39,N
04/23/2025,01:00,PSA_PSA_G3, 33.39,N
04/23/2025,01:00,PSA_PSA_G4, 33.39,N
04/23/2025,01:00,PSA_PSA_G5, 33.39,N
04/23/2025,01:00,PSA_PSA_G6, 33.38,N
04/23/2025,01:00,PSA_PSA_G7, 33.38,N
04/23/2025,01:00,PSA_PUN1, 33.38,N
04/23/2025,01:00,PSA_PUN2, 33.38,N
04/23/2025,01:00,PSA_PUN3, 33.39,N
04/23/2025,01:00,PSA_PUN4, 33.39,N
04/23/2025,01:00,PSA_PUN5, 33.38,N
04/23/2025,01:00,PSG_CC1, 33.44,N
04/23/2025,01:00,PSG_PSG_GT2, 33.44,N
04/23/2025,01:00,PSG_PSG_GT3, 33.44,N
04/23/2025,01:00,PSG_PSG_ST1, 33.44,N
04/23/2025,01:00,PTLBES_BESS1, 35.88,N
04/23/2025,01:00,PYR_PYRON1, 31.77,N
04/23/2025,01:00,QALSW_ALL, 71.75,N
04/23/2025,01:00,QALSW_CC1, 71.75,N
04/23/2025,01:00,QALSW_CC2, 71.75,N
04/23/2025,01:00,QUEEN_BA_RN, 66.6,N
04/23/2025,01:00,QUEEN_SL_RN, 66.6,N
04/23/2025,01:00,RAB_G1-8, 33.76,N
04/23/2025,01:00,RADN_SLR_ALL, 36.95,N
04/23/2025,01:00,RAMBLER_UNIT, 41.12,N
04/23/2025,01:00,RANCHERO_ALL, 54.35,N
04/23/2025,01:00,RAT_RN_1, 40.57,N
04/23/2025,01:00,RAYBURN_CC1, 33.96,N
04/23/2025,01:00,RAYB_G78910, 33.96,N
04/23/2025,01:00,RBN_BESS1, 33.78,N
04/23/2025,01:00,RDCAN_RDCNY1, 36.11,N
04/23/2025,01:00,REDBARN_RN, 62.97,N
04/23/2025,01:00,REDFISH_ALL, 24.05,N
04/23/2025,01:00,REDGATE_RN, 19.61,N
04/23/2025,01:00,RELOJ_ALL, 1.74,N
04/23/2025,01:00,REROCK_ALL, 66.8,N
04/23/2025,01:00,RHESS2_ESS1, 35.33,N
04/23/2025,01:00,RIGGIN_UNIT1, 66.75,N
04/23/2025,01:00,RIOG_ESR2_RN, 20.19,N
04/23/2025,01:00,RIOG_ESR_RN, 20.19,N
04/23/2025,01:00,RIONOG_CC1, 36.53,N
04/23/2025,01:00,RIONOG_CT1, 36.53,N
04/23/2025,01:00,RIONOG_CT2, 36.53,N
04/23/2025,01:00,RIONOG_CT3, 36.53,N
04/23/2025,01:00,RIONOG_ST1, 36.53,N
04/23/2025,01:00,RIPPEY_ALL, 29.26,N
04/23/2025,01:00,RN_APOGEE, 22.23,N
04/23/2025,01:00,RN_BYU_G8, 33.49,N
04/23/2025,01:00,RN_DEC_AGR_A, 28.96,N
04/23/2025,01:00,RN_DEC_AGR_B, 28.96,N
04/23/2025,01:00,RN_DEC_AGR_C, 28.96,N
04/23/2025,01:00,RN_DEC_AGR_D, 28.96,N
04/23/2025,01:00,RN_ECEC_HOLT, 75.98,N
04/23/2025,01:00,RN_OCI_ALAMO, 37.79,N
04/23/2025,01:00,RN_RTS1, 37.89,N
04/23/2025,01:00,RN_SR_WIND1, 22.41,N
04/23/2025,01:00,RN_TOSBATT, 33.78,N
04/23/2025,01:00,ROSELAND_ALL, 32.37,N
04/23/2025,01:00,ROUTE66_RN, 14.94,N
04/23/2025,01:00,ROW_ALL, 33.86,N
04/23/2025,01:00,RPUBRDS_RN, 32.96,N
04/23/2025,01:00,RRANCHES_ALL, 69.43,N
04/23/2025,01:00,RRC_WIND_ALL, 26.98,N
04/23/2025,01:00,RSK_RN, 44.9,N
04/23/2025,01:00,RTLSNAKE_BT, 69.61,N
04/23/2025,01:00,RUSSEKST_RN, 66.41,N
04/23/2025,01:00,RVRVLYS_ALL, 34.79,N
04/23/2025,01:00,SADLBACK_RN, 68.77,N
04/23/2025,01:00,SADLBCK_AGR1, 68.77,N
04/23/2025,01:00,SALVTION_GEN, 22.07,N
04/23/2025,01:00,SAMSON_ALL, 29.55,N
04/23/2025,01:00,SANDHSYD1_2, 35.64,N
04/23/2025,01:00,SANDHSYD3_4, 35.64,N
04/23/2025,01:00,SANDHSYD6_7, 35.64,N
04/23/2025,01:00,SANDHSYD_5AC, 35.64,N
04/23/2025,01:00,SANDHSYD_CC1, 35.64,N
04/23/2025,01:00,SANDLAKE_RN, 69.02,N
04/23/2025,01:00,SANTACRU_ALL, 29.56,N
04/23/2025,01:00,SAN_SANMIGG1, 37.05,N
04/23/2025,01:00,SBEAN_BESS, 69.56,N
04/23/2025,01:00,SBE_RN_1, 34.01,N
04/23/2025,01:00,SC2SES_UNIT1, 30.56,N
04/23/2025,01:00,SCES_UNIT1, 32.37,N
04/23/2025,01:00,SCLP_PUN1, 34.03,N
04/23/2025,01:00,SCLP_PUN2, 34.03,N
04/23/2025,01:00,SCLP_PUN3, 34.03,N
04/23/2025,01:00,SCLP_PUN4, 34.03,N
04/23/2025,01:00,SCLP_SCLPC_1, 34.03,N
04/23/2025,01:00,SCLP_SCLPC_2, 34.03,N
04/23/2025,01:00,SCLP_SCLPC_3, 34.03,N
04/23/2025,01:00,SCLP_SCLPC_4, 34.03,N
04/23/2025,01:00,SCSES_UNIT2, 30.56,N
04/23/2025,01:00,SENATEWD_1, 28.09,N
04/23/2025,01:00,SE_EDINB_RN, 19.71,N
04/23/2025,01:00,SGM_SIGNALMT, 112.59,N
04/23/2025,01:00,SGSA_DGR, 66.8,N
04/23/2025,01:00,SG_BES_BESS1, 66.75,N
04/23/2025,01:00,SHAFFER_ALL, 29.27,N
04/23/2025,01:00,SHAMROCK_RN, 53.38,N
04/23/2025,01:00,SHANNONW_RN, 26.33,N
04/23/2025,01:00,SHEEPCRK_1, 26.98,N
04/23/2025,01:00,SIG_SLR_RN, 29.74,N
04/23/2025,01:00,SILASRAY_CC1, 24.89,N
04/23/2025,01:00,SIL_SILAS_10, 24.89,N
04/23/2025,01:00,SIL_SILAS_6, 24.89,N
04/23/2025,01:00,SIL_SILAS_9, 24.89,N
04/23/2025,01:00,SIRIUS_UNIT1, 65.7,N
04/23/2025,01:00,SJS_SJS_G1, 33.48,N
04/23/2025,01:00,SJS_SJS_G2, 33.48,N
04/23/2025,01:00,SKY1, 34.42,N
04/23/2025,01:00,SLCN_ESS_ALL, 35.66,N
04/23/2025,01:00,SLTFRK_UN1_2, 15.79,N
04/23/2025,01:00,SL_PUN1, 33.42,N
04/23/2025,01:00,SL_PUN2, 33.42,N
04/23/2025,01:00,SNY_BESS_RN, 52,N
04/23/2025,01:00,SOLARA_UNIT1, 42.18,N
04/23/2025,01:00,SPARTA_ALL, 34.62,N
04/23/2025,01:00,SPLAIN1_RN, 13.89,N
04/23/2025,01:00,SPLAIN2_RN, 13.89,N
04/23/2025,01:00,SPNC_SPNCE_4, 29.08,N
04/23/2025,01:00,SPNC_SPNCE_5, 29.08,N
04/23/2025,01:00,SPTX12B_RN, 66.13,N
04/23/2025,01:00,SP_RN, 33.46,N
04/23/2025,01:00,SROSA_ESR_RN, 23.17,N
04/23/2025,01:00,SRWE1_UNIT1, -5.79,N
04/23/2025,01:00,SSPURT_WIND1, 14.05,N
04/23/2025,01:00,STAM_SLR_ALL, 29.55,N
04/23/2025,01:00,STAR_SLR_RN, 20.29,N
04/23/2025,01:00,STEAM_ENG123, 29.73,N
04/23/2025,01:00,STEA_STEAM_1, 29.73,N
04/23/2025,01:00,STEA_STEAM_2, 29.73,N
04/23/2025,01:00,STEA_STEAM_3, 29.73,N
04/23/2025,01:00,STELLA_RN, 26.12,N
04/23/2025,01:00,STP_STP_G1, 34.42,N
04/23/2025,01:00,STP_STP_G2, 34.42,N
04/23/2025,01:00,STRATEGC_RN, 31.18,N
04/23/2025,01:00,STRG_SLR_ALL, 34.54,N
04/23/2025,01:00,STWF_T1, 43.18,N
04/23/2025,01:00,SUNVASLR_ALL, 30.93,N
04/23/2025,01:00,SWEC_G1, 102.54,N
04/23/2025,01:00,SWEETWN2_2_4, 38.36,N
04/23/2025,01:00,SWEETWN3_3, 38.36,N
04/23/2025,01:00,SWEETWND_1, 38.36,N
04/23/2025,01:00,SWFT_SLR_RN, 73.72,N
04/23/2025,01:00,SWOOSE1_U1, 70.06,N
04/23/2025,01:00,SWOOSEII_RN, 70.06,N
04/23/2025,01:00,SWTWN4_WND45, 38.36,N
04/23/2025,01:00,SWT_BESS_RN, 46.81,N
04/23/2025,01:00,S_HILLS_RN, 25.88,N
04/23/2025,01:00,TAHOKA_ALL, 1.82,N
04/23/2025,01:00,TANZ_ESS_RN, 30.57,N
04/23/2025,01:00,TAV_RN, 33.92,N
04/23/2025,01:00,TAYGETE2_ALL, 67.77,N
04/23/2025,01:00,TAYGETE_ALL, 67.77,N
04/23/2025,01:00,TBWF_ES_BES1, 66.08,N
04/23/2025,01:00,TC_GTG2_RN, 33.66,N
04/23/2025,01:00,TC_PUN1, 33.66,N
04/23/2025,01:00,TC_PUN2, 33.66,N
04/23/2025,01:00,TC_TCHP1, 33.66,N
04/23/2025,01:00,TEN_CC1, 30.73,N
04/23/2025,01:00,TEN_CT1_STG, 30.73,N
04/23/2025,01:00,TGCCS_ALL, 30.51,N
04/23/2025,01:00,TGCCS_CC1, 30.51,N
04/23/2025,01:00,TGS_GT01, 34.09,N
04/23/2025,01:00,TGW_T1_T2, 26.12,N
04/23/2025,01:00,THW_1_CCU, 33.42,N
04/23/2025,01:00,THW_2_CCU, 33.42,N
04/23/2025,01:00,THW_CC1, 33.42,N
04/23/2025,01:00,THW_CC2, 33.42,N
04/23/2025,01:00,THW_THWGT5X, 33.39,N
04/23/2025,01:00,THW_THWGT_1, 33.37,N
04/23/2025,01:00,TIMPP_RN1, 36.27,N
04/23/2025,01:00,TIMPP_RN2, 36.27,N
04/23/2025,01:00,TI_SOLAR_ALL, 69.42,N
04/23/2025,01:00,TKWSW_CHAMP, 31.77,N
04/23/2025,01:00,TKWSW_ROSCOE, 31.77,N
04/23/2025,01:00,TNP_TNP_O_1, 33.22,N
04/23/2025,01:00,TNP_TNP_O_2, 33.22,N
04/23/2025,01:00,TNSKA_CC1, 29.48,N
04/23/2025,01:00,TNSKA_CCU, 29.48,N
04/23/2025,01:00,TNS_SLR_ALL, 32.37,N
04/23/2025,01:00,TOPAZ_ALL, 33.61,N
04/23/2025,01:00,TORR_ALL, -0.01,N
04/23/2025,01:00,TORT_ESS_RN, 33.7,N
04/23/2025,01:00,TOYAH_RN, 66.8,N
04/23/2025,01:00,TRBT_SLR_RN, 63.51,N
04/23/2025,01:00,TREB_SOLAR1, 35.44,N
04/23/2025,01:00,TRENT_TRENT, 43.18,N
04/23/2025,01:00,TRINITY_ALL, 27.06,N
04/23/2025,01:00,TRIPBUT1_RN, 66.76,N
04/23/2025,01:00,TRSES_UNIT6, 30.7,N
04/23/2025,01:00,TRUENO_ALL, 22.4,N
04/23/2025,01:00,TRUSGILL_RN, 19.87,N
04/23/2025,01:00,TTRSW_RN, 29.55,N
04/23/2025,01:00,TTWEC_G1, 43.18,N
04/23/2025,01:00,TUL_SLR_ALL, 35.35,N
04/23/2025,01:00,TURQ_BESS1, 29.74,N
04/23/2025,01:00,TV_RN, 33.68,N
04/23/2025,01:00,TXCTY_CC1, 33.61,N
04/23/2025,01:00,TXCTY_CTA, 33.61,N
04/23/2025,01:00,TXCTY_CTB, 33.61,N
04/23/2025,01:00,TXCTY_CTC, 33.61,N
04/23/2025,01:00,TXCTY_ST, 33.61,N
04/23/2025,01:00,TYLRWIND_RN, 24.35,N
04/23/2025,01:00,TYNAN_RN, 35.72,N
04/23/2025,01:00,TYSN_SLR_RN, 29.47,N
04/23/2025,01:00,T_CK_GT2_RN, 20.66,N
04/23/2025,01:00,T_CK_GT3_RN, 20.66,N
04/23/2025,01:00,UCC_COG_PUN2, 33.61,N
04/23/2025,01:00,UCC_UCC_C_2, 33.61,N
04/23/2025,01:00,VANCOURT_RN, 22.22,N
04/23/2025,01:00,VENADO_ALL, 17.98,N
04/23/2025,01:00,VERAWIND_ALL, 19.87,N
04/23/2025,01:00,VERTIGO_UN1, 22.23,N
04/23/2025,01:00,VICTORIA_CC1, 33.7,N
04/23/2025,01:00,VICTPORT_RN, 35.66,N
04/23/2025,01:00,VIC_VICTORG5, 33.7,N
04/23/2025,01:00,VIC_VICTORG6, 33.7,N
04/23/2025,01:00,VISION_RN, 31.18,N
04/23/2025,01:00,VLSES_UNIT3, 29.38,N
04/23/2025,01:00,VORT_ALL_RN, 24.19,N
04/23/2025,01:00,WAKEWE_ALL, 15.97,N
04/23/2025,01:00,WAP_WAPGT_1, 33.68,N
04/23/2025,01:00,WAP_WAP_G1, 33.68,N
04/23/2025,01:00,WAP_WAP_G2, 33.68,N
04/23/2025,01:00,WAP_WAP_G3, 33.7,N
04/23/2025,01:00,WAP_WAP_G4, 33.69,N
04/23/2025,01:00,WAP_WAP_G5, 33.68,N
04/23/2025,01:00,WAP_WAP_G6, 33.72,N
04/23/2025,01:00,WAP_WAP_G7, 33.72,N
04/23/2025,01:00,WAP_WAP_G8, 33.77,N
04/23/2025,01:00,WAYMARK_RN, 62.97,N
04/23/2025,01:00,WCPP_CC1, 28.14,N
04/23/2025,01:00,WCPP_CT1, 28.14,N
04/23/2025,01:00,WCPP_CT2, 28.14,N
04/23/2025,01:00,WCPP_ST1, 28.14,N
04/23/2025,01:00,WEBBER_WS_T1, 35.44,N
04/23/2025,01:00,WEC_WECG1, 37.81,N
04/23/2025,01:00,WES_ALL, 34.03,N
04/23/2025,01:00,WFCOGEN_13, 25.1,N
04/23/2025,01:00,WFCOGEN_24, 25.1,N
04/23/2025,01:00,WFCOGEN_CC1, 25.1,N
04/23/2025,01:00,WFTANK_ESS1, 11.52,N
04/23/2025,01:00,WGU_RN, 34.03,N
04/23/2025,01:00,WHCCS2_4, 30.3,N
04/23/2025,01:00,WHCCS2_5_6, 30.3,N
04/23/2025,01:00,WHCCS2_CC2, 30.3,N
04/23/2025,01:00,WHCCS_CC1, 30.3,N
04/23/2025,01:00,WHCCS_CT1_ST, 30.3,N
04/23/2025,01:00,WHCCS_CT2, 30.3,N
04/23/2025,01:00,WHITE_PT_UN1, 31.24,N
04/23/2025,01:00,WHMESA_U1, 52.52,N
04/23/2025,01:00,WHTTAIL_WR1, 24.35,N
04/23/2025,01:00,WH_WIND_ALL, 24.95,N
04/23/2025,01:00,WIG_BESS_RN, 29.73,N
04/23/2025,01:00,WILDWIND_ALL, 28.37,N
04/23/2025,01:00,WIPOPA_1_2, 35.25,N
04/23/2025,01:00,WIPOPA_3_4, 35.25,N
04/23/2025,01:00,WIR_WIRTZ_G1, 37.38,N
